"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab3B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"QWVGKYWNOKOFNN-UHFFFAOYSA-N";0.166936943349447;NA;0.087207832735404;NA;0.187470683414582;0.158657672513587;0.286942919618742;0.194444444444444;0.0180226206404528;0.0809988562936646;0.519275645337525;0.203840014422402;0.0422811463568023;0.199463877151835;0.268399859636922;NA;NA;0.0335458879809907;NA;1;0.533333333333333;0.0883095073823079;NA;0.0986453205436741;0.0264518136372938;0.056061360728069;0.644865002239968;0.401566475226089;0.0872400704731664;1;NA;0.00465334887903318;0.282329271729367;0.122482195291349;1;1;0.0739129482526924;0.0243829494169929;0.0164633292761487;0.22416006791198;0.0867633593536166;0.0455076946715897;NA;0.801311119820145;0;0.0451026383063088;0.0293726860084337;0.225804394397178;0.0308327895859315;NA;NA;0.471083101385729;0.132211460475704;0.144447948771724;1;0.44709017607289;0.0341586192146036;0.44037226316851;0.0580775052189546;0.0808453340272736;NA;0.160618099398907;NA;NA;0.284605433376455;0.1;0.0322959862548282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CHWNEIVBYREQRF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.234648234774235;NA;0.105383193264229;0.112801714285319;0.251544899393577;0.134937908474227;NA;0.188955836048999;0.242898823079061;NA;NA;0.0252470038031186;NA;NA;NA;0.154329602972408;NA;0.0914286112764769;NA;NA;0.127872506497851;0.0649280722708552;NA;NA;NA;0.014485162485153;0.8469878151881;NA;0.0856609605082622;NA;0.0820528262755316;NA;0.137152313300243;0.0400926797099391;NA;0.329006951320796;NA;1;NA;0.0540933198421931;0.0507346394691128;0.297945401856573;NA;NA;NA;0.276175916862957;0.26331884237546;NA;NA;NA;0.0316289333410661;NA;NA;NA;NA;NA;NA;NA;0.33117723156533;0.183673469387755;0.184087121652521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RRAFCDWBNXTKKO-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.293097267437418;NA;0.170105333867964;0.193225192102298;0.233131605044177;0.304707019245085;0.0897864998773349;0.199463877151835;0.347143934646236;NA;NA;0.10823584558184;NA;NA;NA;0.121745562413908;NA;0.0804166738244968;NA;0.0952849686802429;0.0731323134397533;0.118540163154164;NA;NA;NA;0.0186237803380539;0.539786931022271;NA;0.0633335956099278;NA;0.152588089341634;NA;0.150446440173324;0.0486839682192118;0.17328012548344;0.0301983090881739;NA;0.896269629427985;NA;0.0678003954443879;0.0560751278342826;0.267886648748492;NA;NA;NA;0.253245659860277;0.243148475929344;0.166056136984751;NA;NA;0.268485721309459;0.25575370033833;NA;NA;NA;NA;NA;0.576544315129812;0.393272962483829;0.179591836734694;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"SMQUZDBALVYZAC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0318737255947192;0.345538249291533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LHGVFZTZFXWLCP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.22484461950041;NA;NA;NA;0.0376689484301227;0.22053368079596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.84382139459812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RUVINXPYWBROJD-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.22927425539085;0.116593144259816;NA;0.280282533728895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.136550333211983;NA;NA;NA;NA;NA;NA;0.774531408152666;NA;NA;NA;NA;NA;NA;NA;0.168130176595004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.261134273466727;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.35496866606983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZRSNZINYAWTAHE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.357719512377559;0.144268020039301;NA;0.277115514984027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0874990508440655;NA;NA;NA;NA;NA;NA;0.863615425827403;NA;NA;NA;NA;NA;NA;NA;0.12337593719019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101167645231551;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.653536257833483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WTWBUQJHJGUZCY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.182685582183239;NA;0.232210228917579;0.0365969000235929;0.490359035813404;0.269337633502366;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0652112407247777;NA;NA;NA;NA;NA;NA;NA;NA;0.182111741435387;NA;0.105348137746875;NA;NA;NA;0.0751291153266899;0.309186496352762;NA;0.102962453756261;NA;0.200686313612717;NA;NA;NA;NA;NA;NA;NA;0.234094495252839;NA;NA;0.0529094130754798;NA;0.0757247890516388;0.241469400694417;NA;0.19579559230961;NA;0.381826320501343;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"RDOXTESZEPMUJZ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.358040637063176;0.138888888888889;0.153353044502582;0.110855157737028;NA;0.452707471885693;0.0432197816017954;0.0260785027593157;0.0627181526653005;NA;NA;NA;NA;0.977477766778133;0.333333333333333;0.0662270735448931;NA;0.100445819163144;0.141912741595083;0.0287299962981831;NA;NA;0.0812190273636934;0.473225337680048;NA;0.0819433351716454;0.595142093867433;0.00086163803075592;NA;0.747926036092172;NA;NA;NA;NA;0.29878020474929;NA;NA;0.102962453756261;0.0214779882596281;0.0948071675511449;NA;NA;0.104048858714878;NA;NA;NA;NA;0.106583820728295;0.862553536146834;0.148998133563092;NA;0.301908341045875;NA;NA;NA;NA;NA;0.287376902417189;0.310478654592497;0.216326530612245;0.303582270795386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZYEMGPIYFIJGTP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.345051963138025;0;0.153353044502582;0.146605205723803;NA;0.255797698643213;0.0372026750495287;0.0260785027593157;0.381148384808617;NA;NA;NA;NA;0.0640219372537443;0.2;0.293123030829886;NA;0.17286646293761;0.0144283938731005;0.0565604990360088;NA;NA;0.0446793679473422;0.0420578705744989;NA;0.00648897550411165;0.699575309695456;0.040227632222114;0.182111741435387;0.956208302902381;0.111531473218986;NA;NA;NA;0.125780636125356;0.309186496352762;NA;0.972027608090738;0.0286162494418375;0.1241210726953;NA;NA;0.0982294807423802;NA;NA;NA;NA;0.122844799116855;0.0358865862545508;0.0745933996753676;0.0529094130754798;0.217291499748709;0.0757247890516388;0.17386806149201;NA;0.19579559230961;NA;0.37645478961504;0.395860284605433;0.263265306122449;0.303582270795386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"RKFAZBXYICVSKP-WAYWQWQTSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.413506582144722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SUSQOBVLVYHIEX-UHFFFAOYSA-N";0.0091109513815383;0.736842105263158;0.147876792625599;0.260869565217391;0.270145771890551;0.0905553465314161;0.335993450900857;NA;NA;NA;NA;NA;NA;0.430640781414235;0.344867350750715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00879358630757185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0685112331955819;NA;NA;NA;NA;NA;0.346701164294955;0.238775510204082;0.322959862548282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BJIOGJUNALELMI-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0891631748989549;0.018234732889075;0.0318737255947192;0.361698473986526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0919110709512327;NA;NA;NA;NA;NA;NA;0.526081418884385;NA;NA;NA;NA;NA;NA;NA;0.0629931914352465;NA;NA;0.867131138431006;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.103233888515404;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.328558639212175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"IWDCLRJOBJJRNH-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.228153897811659;0.361111111111111;0.0155453814999271;0.175073839669632;NA;0.379928303539952;0.0379286428636809;0.15743171274049;0.381560253035557;NA;NA;NA;NA;0.893020690104462;0.533333333333333;0.247743839372887;0;0.0948750004112617;0.0321437268610535;0.00680612554072941;NA;0.253854922554168;0.0872718014879658;0.358470770024566;NA;0.0155292261763695;0.713050563350685;0.108569579373649;0.988274410776117;0;0.102564091855752;0.0154350736320181;NA;NA;0.0839470814870642;0.309186496352762;NA;0.718257757552823;0.0249342627551735;0.134639038260213;NA;NA;0.030871672558734;NA;0.221014492753623;NA;NA;0.104446665859734;0.322669832053634;1;0.0529094130754798;0.278831020692103;0.0632507355001971;0.44427341830164;NA;0.248129484994713;NA;0.698299015219338;0.351875808538163;0.119387755102041;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"HXDOZKJGKXYMEW-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.433299363802869;NA;NA;NA;0.0376689484301227;0.396695552563933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.46389105607449;NA;NA;NA;NA;NA;NA;NA;NA;0.85547714065181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LCHYEKKJCUJAKN-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.0371781359322066;NA;0.359023448965414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0320692553336062;NA;NA;NA;NA;NA;NA;0.430912439944332;NA;NA;NA;NA;NA;NA;NA;0.145064388147095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.164859078348616;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.383616830796777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KJPRLNWUNMBNBZ-QPJJXVBHSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.430640781414235;0.403295102815436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JFDZBHWFFUWGJE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.541926931828556;0.0540224357768434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0126522533278027;NA;NA;NA;NA;NA;NA;0.646516498427993;NA;NA;NA;NA;NA;NA;NA;0.474842887847599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10231960035317;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.59265890778872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GEWDNTWNSAZUDX-SNAWJCMRSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.18235712559331;0.0829327811696943;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.042081196799697;NA;NA;NA;NA;NA;NA;0.63556785483312;NA;NA;NA;NA;NA;NA;NA;0.435069706662635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.156872274377736;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.257833482542525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QUKGYYKBILRGFE-UHFFFAOYSA-N";0.0558484477047689;0.578947368421053;0.169593022319937;0.434782608695652;0.305866568985621;0.130539403215529;0.398283896152176;NA;NA;NA;NA;NA;NA;0.115399548329144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.465316330034674;NA;NA;NA;NA;0.0486901425852664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.313065976714101;0.238775510204082;0.277745481791523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KLSLBUSXWBJMEC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.079136690647482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.315985524488159;NA;NA;0.0177098249521349;NA;NA;NA;NA;NA;0.304343284674814;NA;NA;NA;NA;NA;NA;0.0579710144927536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RLSSMJSEOOYNOY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.287901797867357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.861531491329695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.385510996119017;0.128571428571429;0.0193775917528969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"IXQGCWUGDFDQMF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.247348887362034;0.0219322204833198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00828095836039879;NA;NA;NA;NA;NA;NA;0.372881977622223;NA;NA;NA;NA;NA;NA;NA;0.281436526171506;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0890022486047468;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.381826320501343;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WPYMKLBDIGXBTP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15743171274049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MWOOGOJBHIARFG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.245467800153887;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102962453756261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.428201811125485;0.253061224489796;0.255138291413143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"OKKJLVBELUTLKV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.324270084857782;NA;0.258608364548825;0.210357274916555;0.302181458854428;0.144726385160616;NA;NA;0.338970119627552;NA;NA;0.0750403088703513;NA;NA;NA;0.567060783380073;NA;0.246520890421297;NA;NA;0.146786866098172;0.149175643658912;NA;NA;NA;0.051293195211545;0.436327056309021;NA;0.171859450929552;NA;0.138481036728414;NA;0.283387708904138;0.0372289168735149;NA;0.100621482771886;NA;NA;NA;0.0895931954597105;0.146484188658571;0.165686888181017;NA;NA;NA;0.18445488885224;0.192722559814053;NA;NA;NA;0.0372177017414759;0.201906619512861;NA;NA;NA;NA;NA;NA;0.40620957309185;0.240816326530612;0.219612706532832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"LFQSCWFLJHTTHZ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.345051963138025;NA;0.170105333867964;0.251946418865229;0.283768164505028;0.167566164095526;NA;0.0523513017121262;0.338970119627552;NA;NA;0.177837026348342;NA;NA;NA;0.577922130232907;NA;0.231278522525327;NA;NA;0.11526293343097;0.141516773532725;NA;NA;NA;0.0372475606761078;0.410660758879079;NA;0.105045453982956;NA;0.114969282373046;NA;0.270093582031056;0.0400926797099391;NA;0.312033129298194;NA;NA;NA;0.220978933891404;0.162963854313878;0.225804394397178;NA;NA;NA;0.138594374846882;0.15238182692182;NA;NA;NA;0.034423317541271;0.201906619512861;NA;NA;NA;NA;NA;NA;0.382923673997413;0.193877551020408;0.277745481791523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"BDERNNFJNOPAEC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.30608594136257;NA;0.597869982158788;0.807728615270231;0.42647119571288;0.119817935358558;NA;0.0202832799239122;0.346073909434225;NA;NA;0.163759192746399;NA;NA;NA;0.480170008557407;NA;0.311300953979167;NA;NA;0.0774342142303271;0.272342109195754;NA;NA;NA;0.0625954308144819;0.513325948598848;NA;0.105045453982956;NA;0.110266931501973;NA;0.177034693919487;0.0744578337470299;NA;0.386717946197644;NA;NA;NA;0.231324055670216;0.0695790822671395;0.3277102204969;NA;NA;NA;0.367896944873673;0.212892926260169;NA;NA;NA;0.0243039837490216;NA;NA;NA;NA;NA;NA;NA;0.310478654592497;0.276530612244898;0.247064294849436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0875576036866359
"LRHPLDYGYMQRHN-UHFFFAOYSA-N";0.0602208048414543;0.684210526315789;0.0597510534521196;0;0.206747684003273;0.82320086340471;0.220368214051068;0.277777777777778;0.608691771636526;0.833201398345137;0.631276172346752;0.119784275741234;0.131060151132388;0.0376689484301227;0.447290015725106;NA;NA;0.670561202416343;NA;0.061720271846557;0.533333333333333;0.476963829563941;NA;0.937167147081913;0.338338911328628;0.0540638332019997;0.153091652631613;0.466936579939678;0.229630070882945;0.167546934523634;NA;0.113006380303443;0.333661866589251;0.596323951483218;0.32282344619151;0.153215200474292;0.219237824892441;NA;0.216917074538731;0.256183234238592;0.544806704238239;0.442421413967986;NA;NA;0.124869919306106;0.28895383977224;0.080565526037344;0.316548413506777;0.169809964359446;NA;NA;0.436687715881711;0.273404025598518;0.101655254209543;0.12157029635909;0.0548302223577649;0.0391730190862307;0.286523460810027;0.0822298436048282;0.17386806149201;NA;0.116910514966189;NA;NA;0.284605433376455;0.302040816326531;0.232531101034763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"AMQJEAYHLZJPGS-UHFFFAOYSA-N";0.030369837938461;0.473684210526316;0.0811761511908519;0.0434782608695652;0.284434090728579;0.879855193027907;0.230253150699207;NA;0.627370992385741;0.754796977517374;0.733067119483844;0.164303338533396;NA;0.409624699208562;0.731110511027046;NA;NA;1;NA;NA;NA;0.640749202358275;NA;0.818109686520149;NA;NA;0.644865002239968;0.64207160360921;NA;NA;NA;0.23589637672618;0.179664082009597;NA;0.46752409384385;NA;0.312468018958134;NA;0.256799455157975;0.588423584877194;NA;0.654788968196616;NA;NA;NA;0.36149599737849;0.327760510866946;0.781623704761896;NA;NA;NA;0.757711313919219;0.354085491382983;NA;NA;NA;0.362181367266056;NA;NA;NA;NA;NA;NA;NA;0.292367399741268;0.177551020408163;0.216383107907349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.230414746543779
"ZSIAUFGUXNUGDI-UHFFFAOYSA-N";0.0121479351753844;0.605263157894737;0.0811761511908519;0.115942028985507;0.334443206661677;0.856276921779453;0.239111201083987;0.611111111111111;0.578206102345329;0.471538849991027;0.622707572231909;0.128259108017423;0.765042742585482;0.360445520440111;0.394630955845032;0.739130434782609;NA;0.725860778580241;NA;0.0593379619458935;0.466666666666667;0.0952682484879049;NA;0.980530062864795;0.55497817865258;0.176176913288533;1;0.525977125828121;0.357651932577059;0.116160855977351;NA;0.17155255008381;0.191591746770886;0.93299028338543;0.140769710866269;0.0904674572365148;0.201193263222973;NA;0.363211784354689;0.593857766594091;0.775701544845303;0.510322388521459;NA;0.136780644615445;0.806461006111547;0.380062951258203;0.776139378148311;0.908265862551705;0.777612545570106;NA;NA;0.868680008500037;0.431848144561018;0.219113269281837;0.140177424658556;0.227304007808692;0.482748917269113;0.053497664123947;0.499210001367714;0.854036464927871;NA;0.268508190297062;NA;NA;0.369987063389392;0.248979591836735;0.209045459830252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"KBPLFHHGFOOTCA-UHFFFAOYSA-N";0.030369837938461;1;0.119022866521509;0.405797101449275;0.41302896027083;0.849409357121885;0.27955429223387;NA;0.125853818527534;0.059124024194106;0.279164840917678;0.101099639158933;NA;0.588889622222812;0.31747727580534;NA;NA;0.10823584558184;NA;NA;NA;0.219497684089408;NA;0.947669813635889;NA;NA;0.0679223951996657;0.248017800352763;NA;NA;NA;0.033108942823207;0.153997784579654;NA;0.0633335956099278;NA;0.0324936697449321;NA;0.190328820792568;0.172122422631235;NA;0.0730645887217379;NA;NA;NA;0.292984449110978;0.0915519698075486;0.361195641467268;NA;NA;NA;0.230315402857598;0.0712988780188285;NA;NA;NA;0.139054955254115;0.217291499748709;NA;NA;NA;NA;NA;NA;0.323415265200517;0.202040816326531;0.361715046054076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.184331797235023
"SJWFXCIHNDVPSH-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"JYVLIDXNZAXMDK-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.219490452303583;NA;0.671622507726171;0.298539666441919;0.85271612752218;0.183880291906176;NA;0.0943834661234716;0.516265796239402;NA;NA;0.670561202416343;NA;NA;NA;0.667717149442322;NA;0.719034295196348;NA;NA;0.764655946375336;0.929098447956498;NA;NA;NA;0.292407554740865;0.128331487149712;NA;0.414146124247705;NA;0.237230405020958;NA;0.349858343269544;0.128090568932144;NA;0.561873530396253;NA;NA;NA;0.378623884445369;0.316774067096741;0.688608646510872;NA;NA;NA;0.780641570921898;0.323829941713809;NA;NA;NA;0.384668322295639;NA;NA;NA;NA;NA;NA;NA;0.341526520051746;0.195918367346939;0.287434277667971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.308755760368664
"PHTQWCKDNZKARW-UHFFFAOYSA-N";0.0602208048414543;0.236842105263158;0.0576085436782464;0.0869565217391304;0.20219006505028;0.841466965146402;0.258862423111939;NA;0.553618466818358;0.576484239798453;0.620561335806006;0.177076530127399;0.101091553558922;NA;0.442982733052172;NA;NA;0.5579385336008;NA;NA;NA;0.545338089674407;NA;0.947669813635889;NA;0.0544852643567969;0.499854911970837;0.350179897493324;NA;NA;NA;0.0927347257556468;0.352866670059407;NA;0.26986650665257;NA;0.139927133596008;NA;0.230211201411812;0.264189025820246;0.455882133419184;0.465912820741399;NA;0.0826755966121791;NA;0.291990488027286;0.0267024418258489;0.20776914253233;NA;NA;NA;0.585734386399125;0.313744758490751;0.103487289832028;NA;NA;0.0527813594825839;NA;0.0925000507477459;0.106266722289603;NA;0.248129484994713;NA;0.341539838854073;0.41267787839586;0.178061224489796;0.216383107907349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.230414746543779
"ASUAYTHWZCLXAN-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.642121497499218;0.868221915559211;0.458694460824331;0.118096807033283;NA;0.136415630534817;0.475012285238549;NA;NA;0.445315864785257;NA;NA;NA;0.631759886663593;NA;0.772382582832241;NA;NA;0.348540035168267;0.369639344567716;NA;NA;NA;0.0738976664174187;0.333661866589251;NA;0.427490616646741;NA;0.176099843697002;NA;0.296681835777219;0.856443763513614;NA;0.551918304917643;NA;NA;NA;0.316963491004607;0.130004523003264;0.213780893153946;NA;NA;NA;0.539873872393767;0.344000308159925;NA;NA;NA;0.808172642019458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
